Match_id,IPL_year,Match_Info,Match_Date,Match_Team,Match_Result,Match_Cricbuzz_URL,Stadium,Location,Highlights_available
4464000,2011,15th match,2011-04-16,DECCAN CHARGERS vs KINGS XI PUNJAB,Kings XI Punjab won by 8 wkts,https://www.cricbuzz.com/cricket-scores/9912/dcg-vs-kxip-15th-match-indian-premier-league-2011,Rajiv Gandhi International Stadium,Hyderabad,False
6429454,2011,16th match,2011-04-17,PUNE WARRIORS vs DELHI CAPITALS,Delhi Daredevils won by 3 wkts,https://www.cricbuzz.com/cricket-scores/9914/pwi-vs-dc-16th-match-indian-premier-league-2011,Dr DY Patil Sports Academy,Mumbai,False
6218449,2011,17th match,2011-04-17,KOLKATA KNIGHT RIDERS vs RAJASTHAN ROYALS,Kolkata Knight Riders won by 8 wkts,https://www.cricbuzz.com/cricket-scores/9915/kkr-vs-rr-17th-match-indian-premier-league-2011,Eden Gardens,Kolkata,False
8714598,2011,18th match,2011-04-18,KOCHI TUSKERS KERALA vs CHENNAI SUPER KINGS,Kochi Tuskers Kerala won by 7 wkts (D/L method),https://www.cricbuzz.com/cricket-scores/9916/ktk-vs-csk-18th-match-indian-premier-league-2011,Nehru Stadium,Kochi,False
4484329,2011,19th match,2011-04-19,DELHI CAPITALS vs DECCAN CHARGERS,Deccan Chargers won by 16 runs,https://www.cricbuzz.com/cricket-scores/9918/dc-vs-dcg-19th-match-indian-premier-league-2011,Arun Jaitley Stadium,Delhi,False
1170442,2011,20th match,2011-04-19,ROYAL CHALLENGERS BANGALORE vs RAJASTHAN ROYALS,Match abandoned without a ball being bowled,https://www.cricbuzz.com/cricket-scores/9917/rcb-vs-rr-20th-match-indian-premier-league-2011,M.Chinnaswamy Stadium,Bengaluru,False
8169350,2011,21st match,2011-04-20,MUMBAI INDIANS vs PUNE WARRIORS,Mumbai Indians won by 7 wkts,https://www.cricbuzz.com/cricket-scores/9919/mi-vs-pwi-21st-match-indian-premier-league-2011,Wankhede Stadium,Mumbai,False
9801510,2011,22nd match,2011-04-20,KOLKATA KNIGHT RIDERS vs KOCHI TUSKERS KERALA,Kochi Tuskers Kerala won by 6 runs,https://www.cricbuzz.com/cricket-scores/9920/kkr-vs-ktk-22nd-match-indian-premier-league-2011,Eden Gardens,Kolkata,False
1559344,2011,23rd match,2011-04-21,KINGS XI PUNJAB vs RAJASTHAN ROYALS,Kings XI Punjab won by 48 runs,https://www.cricbuzz.com/cricket-scores/9921/kxip-vs-rr-23rd-match-indian-premier-league-2011,Punjab Cricket Association IS Bindra Stadium,Mohali,False
5273200,2011,24th match,2011-04-22,KOLKATA KNIGHT RIDERS vs ROYAL CHALLENGERS BANGALORE,Royal Challengers Bangalore won by 9 wkts,https://www.cricbuzz.com/cricket-scores/9922/kkr-vs-rcb-24th-match-indian-premier-league-2011,Eden Gardens,Kolkata,False
7690750,2011,25th match,2011-04-22,MUMBAI INDIANS vs CHENNAI SUPER KINGS,Mumbai Indians won by 8 runs,https://www.cricbuzz.com/cricket-scores/9923/mi-vs-csk-25th-match-indian-premier-league-2011,Wankhede Stadium,Mumbai,False
1288044,2011,26th match,2011-04-23,DELHI CAPITALS vs KINGS XI PUNJAB,Delhi Daredevils won by 29 runs,https://www.cricbuzz.com/cricket-scores/9924/dc-vs-kxip-26th-match-indian-premier-league-2011,Arun Jaitley Stadium,Delhi,False
9710326,2011,27th match,2011-04-24,DECCAN CHARGERS vs MUMBAI INDIANS,Mumbai Indians won by 37 runs,https://www.cricbuzz.com/cricket-scores/9925/dcg-vs-mi-27th-match-indian-premier-league-2011,Rajiv Gandhi International Stadium,Hyderabad,False
6692672,2011,28th match,2011-04-24,RAJASTHAN ROYALS vs KOCHI TUSKERS KERALA,Rajasthan Royals won by 8 wkts,https://www.cricbuzz.com/cricket-scores/9926/rr-vs-ktk-28th-match-indian-premier-league-2011,Sawai Mansingh Stadium,Jaipur,False
6294864,2011,29th match,2011-04-25,CHENNAI SUPER KINGS vs PUNE WARRIORS,Chennai Super Kings won by 25 runs,https://www.cricbuzz.com/cricket-scores/9927/csk-vs-pwi-29th-match-indian-premier-league-2011,MA Chidambaram Stadium,Chennai,False
7777564,2011,30th match,2011-04-26,DELHI CAPITALS vs ROYAL CHALLENGERS BANGALORE,Royal Challengers Bangalore won by 3 wkts,https://www.cricbuzz.com/cricket-scores/9928/dc-vs-rcb-30th-match-indian-premier-league-2011,Arun Jaitley Stadium,Delhi,False
2283123,2011,31st match,2011-04-27,PUNE WARRIORS vs CHENNAI SUPER KINGS,Chennai Super Kings won by 8 wkts,https://www.cricbuzz.com/cricket-scores/9929/pwi-vs-csk-31st-match-indian-premier-league-2011,Dr DY Patil Sports Academy,Mumbai,False
7224010,2011,32nd match,2011-04-27,KOCHI TUSKERS KERALA vs DECCAN CHARGERS,Deccan Chargers won by 55 runs,https://www.cricbuzz.com/cricket-scores/9930/ktk-vs-dcg-32nd-match-indian-premier-league-2011,Nehru Stadium,Kochi,False
3967675,2011,33rd match,2011-04-28,DELHI CAPITALS vs KOLKATA KNIGHT RIDERS,Kolkata Knight Riders won by 17 runs,https://www.cricbuzz.com/cricket-scores/9931/dc-vs-kkr-33rd-match-indian-premier-league-2011,Arun Jaitley Stadium,Delhi,False
7725311,2011,34th match,2011-04-29,RAJASTHAN ROYALS vs MUMBAI INDIANS,Rajasthan Royals won by 7 wkts,https://www.cricbuzz.com/cricket-scores/9932/rr-vs-mi-34th-match-indian-premier-league-2011,Sawai Mansingh Stadium,Jaipur,False
6770773,2011,35th match,2011-04-29,ROYAL CHALLENGERS BANGALORE vs PUNE WARRIORS,Royal Challengers Bangalore won by 26 runs,https://www.cricbuzz.com/cricket-scores/9933/rcb-vs-pwi-35th-match-indian-premier-league-2011,M.Chinnaswamy Stadium,Bengaluru,False
5422072,2011,36th match,2011-04-30,KOCHI TUSKERS KERALA vs DELHI CAPITALS,Delhi Daredevils won by 38 runs,https://www.cricbuzz.com/cricket-scores/9934/ktk-vs-dc-36th-match-indian-premier-league-2011,Nehru Stadium,Kochi,False
9568016,2011,37th match,2011-04-30,KOLKATA KNIGHT RIDERS vs KINGS XI PUNJAB,Kolkata Knight Riders won by 8 wkts,https://www.cricbuzz.com/cricket-scores/9935/kkr-vs-kxip-37th-match-indian-premier-league-2011,Eden Gardens,Kolkata,False
5111868,2011,38th match,2011-05-01,RAJASTHAN ROYALS vs PUNE WARRIORS,Rajasthan Royals won by 6 wkts,https://www.cricbuzz.com/cricket-scores/9936/rr-vs-pwi-38th-match-indian-premier-league-2011,Sawai Mansingh Stadium,Jaipur,False
9442573,2011,39th match,2011-05-01,CHENNAI SUPER KINGS vs DECCAN CHARGERS,Chennai Super Kings won by 19 runs,https://www.cricbuzz.com/cricket-scores/9937/csk-vs-dcg-39th-match-indian-premier-league-2011,MA Chidambaram Stadium,Chennai,False
2654927,2011,40th match,2011-05-02,MUMBAI INDIANS vs KINGS XI PUNJAB,Mumbai Indians won by 23 runs,https://www.cricbuzz.com/cricket-scores/9938/mi-vs-kxip-40th-match-indian-premier-league-2011,Wankhede Stadium,Mumbai,False
7630809,2011,41st match,2011-05-02,DELHI CAPITALS vs KOCHI TUSKERS KERALA,Kochi Tuskers Kerala won by 7 wkts,https://www.cricbuzz.com/cricket-scores/9939/dc-vs-ktk-41st-match-indian-premier-league-2011,Arun Jaitley Stadium,Delhi,False
1816949,2011,42nd match,2011-05-03,DECCAN CHARGERS vs KOLKATA KNIGHT RIDERS,Kolkata Knight Riders won by 20 runs,https://www.cricbuzz.com/cricket-scores/9940/dcg-vs-kkr-42nd-match-indian-premier-league-2011,Rajiv Gandhi International Stadium,Hyderabad,False
5042452,2011,43rd match,2011-05-04,CHENNAI SUPER KINGS vs RAJASTHAN ROYALS,Chennai Super Kings won by 8 wkts,https://www.cricbuzz.com/cricket-scores/9941/csk-vs-rr-43rd-match-indian-premier-league-2011,MA Chidambaram Stadium,Chennai,False
3445817,2011,44th match,2011-05-04,PUNE WARRIORS vs MUMBAI INDIANS,Mumbai Indians won by 21 runs,https://www.cricbuzz.com/cricket-scores/9942/pwi-vs-mi-44th-match-indian-premier-league-2011,Dr DY Patil Sports Academy,Mumbai,False
7626261,2011,45th match,2011-05-05,KOCHI TUSKERS KERALA vs KOLKATA KNIGHT RIDERS,Kochi Tuskers Kerala won by 17 runs,https://www.cricbuzz.com/cricket-scores/9943/ktk-vs-kkr-45th-match-indian-premier-league-2011,Nehru Stadium,Kochi,False
7939250,2011,46th match,2011-05-05,DECCAN CHARGERS vs DELHI CAPITALS,Delhi Daredevils won by 4 wkts,https://www.cricbuzz.com/cricket-scores/9944/dcg-vs-dc-46th-match-indian-premier-league-2011,Rajiv Gandhi International Stadium,Hyderabad,False
3852396,2011,47th match,2011-05-06,ROYAL CHALLENGERS BANGALORE vs KINGS XI PUNJAB,Royal Challengers Bangalore won by 85 runs,https://www.cricbuzz.com/cricket-scores/9945/rcb-vs-kxip-47th-match-indian-premier-league-2011,M.Chinnaswamy Stadium,Bengaluru,False
2718747,2011,48th match,2011-05-07,KOLKATA KNIGHT RIDERS vs CHENNAI SUPER KINGS,Kolkata Knight Riders won by 10 runs (D/L method),https://www.cricbuzz.com/cricket-scores/9946/kkr-vs-csk-48th-match-indian-premier-league-2011,Eden Gardens,Kolkata,False
4284300,2011,49th match,2011-05-07,MUMBAI INDIANS vs DELHI CAPITALS,Mumbai Indians won by 32 runs,https://www.cricbuzz.com/cricket-scores/9947/mi-vs-dc-49th-match-indian-premier-league-2011,Wankhede Stadium,Mumbai,False
6108236,2011,50th match,2011-05-08,ROYAL CHALLENGERS BANGALORE vs KOCHI TUSKERS KERALA,Royal Challengers Bangalore won by 9 wkts,https://www.cricbuzz.com/cricket-scores/9948/rcb-vs-ktk-50th-match-indian-premier-league-2011,M.Chinnaswamy Stadium,Bengaluru,False
2479032,2011,51st match,2011-05-08,KINGS XI PUNJAB vs PUNE WARRIORS,Pune Warriors won by 5 wkts,https://www.cricbuzz.com/cricket-scores/9949/kxip-vs-pwi-51st-match-indian-premier-league-2011,Punjab Cricket Association IS Bindra Stadium,Mohali,False
9936391,2011,52nd match,2011-05-09,RAJASTHAN ROYALS vs CHENNAI SUPER KINGS,Chennai Super Kings won by 63 runs,https://www.cricbuzz.com/cricket-scores/9950/rr-vs-csk-52nd-match-indian-premier-league-2011,Sawai Mansingh Stadium,Jaipur,False
6710247,2011,53rd match,2011-05-10,DECCAN CHARGERS vs PUNE WARRIORS,Pune Warriors won by 6 wkts,https://www.cricbuzz.com/cricket-scores/9951/dcg-vs-pwi-53rd-match-indian-premier-league-2011,Rajiv Gandhi International Stadium,Hyderabad,False
2696381,2011,54th match,2011-05-10,KINGS XI PUNJAB vs MUMBAI INDIANS,Kings XI Punjab won by 76 runs,https://www.cricbuzz.com/cricket-scores/9952/kxip-vs-mi-54th-match-indian-premier-league-2011,Punjab Cricket Association IS Bindra Stadium,Mohali,False
8640524,2011,55th match,2011-05-11,RAJASTHAN ROYALS vs ROYAL CHALLENGERS BANGALORE,Royal Challengers Bangalore won by 9 wkts,https://www.cricbuzz.com/cricket-scores/9953/rr-vs-rcb-55th-match-indian-premier-league-2011,Sawai Mansingh Stadium,Jaipur,False
8541618,2011,56th match,2011-05-12,CHENNAI SUPER KINGS vs DELHI CAPITALS,Chennai Super Kings won by 18 runs,https://www.cricbuzz.com/cricket-scores/9954/csk-vs-dc-56th-match-indian-premier-league-2011,MA Chidambaram Stadium,Chennai,False
5268838,2011,57th match,2011-05-13,KOCHI TUSKERS KERALA vs KINGS XI PUNJAB,Kings XI Punjab won by 6 wkts,https://www.cricbuzz.com/cricket-scores/9955/ktk-vs-kxip-57th-match-indian-premier-league-2011,Holkar Cricket Stadium,Indore,False
9562267,2011,58th match,2011-05-14,ROYAL CHALLENGERS BANGALORE vs KOLKATA KNIGHT RIDERS,Royal Challengers Bangalore won by 4 wkts (D/L method),https://www.cricbuzz.com/cricket-scores/9956/rcb-vs-kkr-58th-match-indian-premier-league-2011,M.Chinnaswamy Stadium,Bengaluru,False
2631045,2011,59th match,2011-05-14,MUMBAI INDIANS vs DECCAN CHARGERS,Deccan Chargers won by 10 runs,https://www.cricbuzz.com/cricket-scores/9957/mi-vs-dcg-59th-match-indian-premier-league-2011,Wankhede Stadium,Mumbai,False
2782456,2011,60th match,2011-05-15,KINGS XI PUNJAB vs DELHI CAPITALS,Kings XI Punjab won by 29 runs,https://www.cricbuzz.com/cricket-scores/9958/kxip-vs-dc-60th-match-indian-premier-league-2011,Himachal Pradesh Cricket Association Stadium,Dharamsala,False
1138825,2011,61st match,2011-05-15,KOCHI TUSKERS KERALA vs RAJASTHAN ROYALS,Kochi Tuskers Kerala won by 8 wkts,https://www.cricbuzz.com/cricket-scores/9959/ktk-vs-rr-61st-match-indian-premier-league-2011,Holkar Cricket Stadium,Indore,False
9979033,2011,62nd match,2011-05-16,PUNE WARRIORS vs DECCAN CHARGERS,Deccan Chargers won by 6 wkts,https://www.cricbuzz.com/cricket-scores/9960/pwi-vs-dcg-62nd-match-indian-premier-league-2011,Dr DY Patil Sports Academy,Mumbai,False
4852331,2011,63rd match,2011-05-17,KINGS XI PUNJAB vs ROYAL CHALLENGERS BANGALORE,Kings XI Punjab won by 111 runs,https://www.cricbuzz.com/cricket-scores/9961/kxip-vs-rcb-63rd-match-indian-premier-league-2011,Himachal Pradesh Cricket Association Stadium,Dharamsala,False
5237650,2011,64th match,2011-05-18,CHENNAI SUPER KINGS vs KOCHI TUSKERS KERALA,Chennai Super Kings won by 11 runs,https://www.cricbuzz.com/cricket-scores/9962/csk-vs-ktk-64th-match-indian-premier-league-2011,MA Chidambaram Stadium,Chennai,False
1973951,2011,65th match,2011-05-19,PUNE WARRIORS vs KOLKATA KNIGHT RIDERS,Kolkata Knight Riders won by 7 wkts,https://www.cricbuzz.com/cricket-scores/9963/pwi-vs-kkr-65th-match-indian-premier-league-2011,Dr DY Patil Sports Academy,Mumbai,False
8511892,2011,66th match,2011-05-20,MUMBAI INDIANS vs RAJASTHAN ROYALS,Rajasthan Royals won by 10 wkts,https://www.cricbuzz.com/cricket-scores/9964/mi-vs-rr-66th-match-indian-premier-league-2011,Wankhede Stadium,Mumbai,False
5228160,2011,67th match,2011-05-21,KINGS XI PUNJAB vs DECCAN CHARGERS,Deccan Chargers won by 82 runs,https://www.cricbuzz.com/cricket-scores/9965/kxip-vs-dcg-67th-match-indian-premier-league-2011,Himachal Pradesh Cricket Association Stadium,Dharamsala,False
2918102,2011,68th match,2011-05-21,DELHI CAPITALS vs PUNE WARRIORS,Match abandoned,https://www.cricbuzz.com/cricket-scores/9966/dc-vs-pwi-68th-match-indian-premier-league-2011,Arun Jaitley Stadium,Delhi,False
4792692,2011,69th match,2011-05-22,ROYAL CHALLENGERS BANGALORE vs CHENNAI SUPER KINGS,Royal Challengers Bangalore won by 8 wkts,https://www.cricbuzz.com/cricket-scores/9967/rcb-vs-csk-69th-match-indian-premier-league-2011,M.Chinnaswamy Stadium,Bengaluru,False
2204294,2011,70th match,2011-05-22,KOLKATA KNIGHT RIDERS vs MUMBAI INDIANS,Mumbai Indians won by 5 wkts,https://www.cricbuzz.com/cricket-scores/9968/kkr-vs-mi-70th-match-indian-premier-league-2011,Eden Gardens,Kolkata,False
8424230,2011,Qualifier 1 (1st v 2nd),2011-05-24,ROYAL CHALLENGERS BANGALORE vs CHENNAI SUPER KINGS,Chennai Super Kings won by 6 wkts,https://www.cricbuzz.com/cricket-scores/9969/rcb-vs-csk-qualifier-1-1st-v-2nd-indian-premier-league-2011,Wankhede Stadium,Mumbai,False
3416367,2011,Eliminator (3rd v 4th),2011-05-25,MUMBAI INDIANS vs KOLKATA KNIGHT RIDERS,Mumbai Indians won by 4 wkts,https://www.cricbuzz.com/cricket-scores/9970/mi-vs-kkr-eliminator-3rd-v-4th-indian-premier-league-2011,Wankhede Stadium,Mumbai,False
7554800,2011,Qualifier 2 (Winner of Eliminator v Loser of Qualifier 1),2011-05-27,MUMBAI INDIANS vs ROYAL CHALLENGERS BANGALORE,Royal Challengers Bangalore won by 43 runs,https://www.cricbuzz.com/cricket-scores/9971/mi-vs-rcb-qualifier-2-winner-of-eliminator-v-loser-of-qualifier-1-indian-premier-league-2011,MA Chidambaram Stadium,Chennai,False
9470845,2011,Final,2011-05-28,CHENNAI SUPER KINGS vs ROYAL CHALLENGERS BANGALORE,Chennai Super Kings won by 58 runs,https://www.cricbuzz.com/cricket-scores/9972/csk-vs-rcb-final-indian-premier-league-2011,MA Chidambaram Stadium,Chennai,False
4541446,2012,1st Match,2012-04-04,CHENNAI SUPER KINGS vs MUMBAI INDIANS,Mumbai Indians won by 8 wkts,https://www.cricbuzz.com/cricket-scores/11181/csk-vs-mi-1st-match-indian-premier-league-2012,MA Chidambaram Stadium,Chennai,False
7245133,2012,2nd Match,2012-04-05,KOLKATA KNIGHT RIDERS vs DELHI CAPITALS,Delhi Daredevils won by 8 wkts,https://www.cricbuzz.com/cricket-scores/11182/kkr-vs-dc-2nd-match-indian-premier-league-2012,Eden Gardens,Kolkata,False
5770980,2012,3rd Match,2012-04-06,MUMBAI INDIANS vs PUNE WARRIORS,Pune Warriors won by 28 runs,https://www.cricbuzz.com/cricket-scores/11183/mi-vs-pwi-3rd-match-indian-premier-league-2012,Wankhede Stadium,Mumbai,False
1354780,2012,4th Match,2012-04-06,RAJASTHAN ROYALS vs KINGS XI PUNJAB,Rajasthan Royals won by 31 runs,https://www.cricbuzz.com/cricket-scores/11184/rr-vs-kxip-4th-match-indian-premier-league-2012,Sawai Mansingh Stadium,Jaipur,False
3235743,2012,5th Match,2012-04-07,ROYAL CHALLENGERS BANGALORE vs DELHI CAPITALS,Royal Challengers Bangalore won by 20 runs,https://www.cricbuzz.com/cricket-scores/11185/rcb-vs-dc-5th-match-indian-premier-league-2012,M.Chinnaswamy Stadium,Bengaluru,False
4836809,2012,6th Match,2012-04-07,DECCAN CHARGERS vs CHENNAI SUPER KINGS,Chennai Super Kings won by 74 runs,https://www.cricbuzz.com/cricket-scores/11186/dcg-vs-csk-6th-match-indian-premier-league-2012,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,False
4987821,2012,7th Match,2012-04-08,RAJASTHAN ROYALS vs KOLKATA KNIGHT RIDERS,Rajasthan Royals won by 22 runs,https://www.cricbuzz.com/cricket-scores/11187/rr-vs-kkr-7th-match-indian-premier-league-2012,Sawai Mansingh Stadium,Jaipur,False
2788662,2012,8th Match,2012-04-08,PUNE WARRIORS vs KINGS XI PUNJAB,Pune Warriors won by 22 runs,https://www.cricbuzz.com/cricket-scores/11188/pwi-vs-kxip-8th-match-indian-premier-league-2012,Maharashtra Cricket Association Stadium,Pune,False
6419370,2012,9th Match,2012-04-09,DECCAN CHARGERS vs MUMBAI INDIANS,Mumbai Indians won by 5 wkts,https://www.cricbuzz.com/cricket-scores/11189/dcg-vs-mi-9th-match-indian-premier-league-2012,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,False
2065065,2012,10th Match,2012-04-10,ROYAL CHALLENGERS BANGALORE vs KOLKATA KNIGHT RIDERS,Kolkata Knight Riders won by 42 runs,https://www.cricbuzz.com/cricket-scores/11190/rcb-vs-kkr-10th-match-indian-premier-league-2012,M.Chinnaswamy Stadium,Bengaluru,False
5199582,2012,11th Match,2012-04-10,DELHI CAPITALS vs CHENNAI SUPER KINGS,Delhi Daredevils won by 8 wkts,https://www.cricbuzz.com/cricket-scores/11191/dc-vs-csk-11th-match-indian-premier-league-2012,Arun Jaitley Stadium,Delhi,False
3718835,2012,12th Match,2012-04-11,MUMBAI INDIANS vs RAJASTHAN ROYALS,Mumbai Indians won by 27 runs,https://www.cricbuzz.com/cricket-scores/11192/mi-vs-rr-12th-match-indian-premier-league-2012,Wankhede Stadium,Mumbai,False
2726676,2012,13th Match,2012-04-12,CHENNAI SUPER KINGS vs ROYAL CHALLENGERS BANGALORE,Chennai Super Kings won by 5 wkts,https://www.cricbuzz.com/cricket-scores/11193/csk-vs-rcb-13th-match-indian-premier-league-2012,MA Chidambaram Stadium,Chennai,False
2417145,2012,14th Match,2012-04-12,KINGS XI PUNJAB vs PUNE WARRIORS,Kings XI Punjab won by 7 wkts,https://www.cricbuzz.com/cricket-scores/11194/kxip-vs-pwi-14th-match-indian-premier-league-2012,Punjab Cricket Association IS Bindra Stadium,Mohali,False
1844579,2012,15th Match,2012-04-13,KOLKATA KNIGHT RIDERS vs RAJASTHAN ROYALS,Kolkata Knight Riders won by 5 wkts,https://www.cricbuzz.com/cricket-scores/11195/kkr-vs-rr-15th-match-indian-premier-league-2012,Eden Gardens,Kolkata,False
5320681,2012,16th Match,2012-04-14,PUNE WARRIORS vs CHENNAI SUPER KINGS,Pune Warriors won by 7 wkts,https://www.cricbuzz.com/cricket-scores/11197/pwi-vs-csk-16th-match-indian-premier-league-2012,Maharashtra Cricket Association Stadium,Pune,False
7787409,2012,17th Match,2012-04-15,KOLKATA KNIGHT RIDERS vs KINGS XI PUNJAB,Kings XI Punjab won by 2 runs,https://www.cricbuzz.com/cricket-scores/11198/kkr-vs-kxip-17th-match-indian-premier-league-2012,Eden Gardens,Kolkata,False
4420930,2012,18th Match,2012-04-15,ROYAL CHALLENGERS BANGALORE vs RAJASTHAN ROYALS,Rajasthan Royals won by 59 runs,https://www.cricbuzz.com/cricket-scores/11199/rcb-vs-rr-18th-match-indian-premier-league-2012,M.Chinnaswamy Stadium,Bengaluru,False
5841685,2012,19th Match,2012-04-16,MUMBAI INDIANS vs DELHI CAPITALS,Delhi Daredevils won by 7 wkts,https://www.cricbuzz.com/cricket-scores/11200/mi-vs-dc-19th-match-indian-premier-league-2012,Wankhede Stadium,Mumbai,False
1960605,2012,20th Match,2012-04-17,RAJASTHAN ROYALS vs DECCAN CHARGERS,Rajasthan Royals won by 5 wkts,https://www.cricbuzz.com/cricket-scores/11201/rr-vs-dcg-20th-match-indian-premier-league-2012,Sawai Mansingh Stadium,Jaipur,False
7468205,2012,21st Match,2012-04-17,ROYAL CHALLENGERS BANGALORE vs PUNE WARRIORS,Royal Challengers Bangalore won by 6 wkts,https://www.cricbuzz.com/cricket-scores/11202/rcb-vs-pwi-21st-match-indian-premier-league-2012,M.Chinnaswamy Stadium,Bengaluru,False
4095854,2012,22nd Match,2012-04-18,KINGS XI PUNJAB vs KOLKATA KNIGHT RIDERS,Kolkata Knight Riders won by 8 wkts,https://www.cricbuzz.com/cricket-scores/11203/kxip-vs-kkr-22nd-match-indian-premier-league-2012,Punjab Cricket Association IS Bindra Stadium,Mohali,False
3116379,2012,23rd Match,2012-04-19,DELHI CAPITALS vs DECCAN CHARGERS,Delhi Daredevils won by 5 wkts,https://www.cricbuzz.com/cricket-scores/11204/dc-vs-dcg-23rd-match-indian-premier-league-2012,Arun Jaitley Stadium,Delhi,False
1145026,2012,24th Match,2012-04-19,CHENNAI SUPER KINGS vs PUNE WARRIORS,Chennai Super Kings won by 13 runs,https://www.cricbuzz.com/cricket-scores/11205/csk-vs-pwi-24th-match-indian-premier-league-2012,MA Chidambaram Stadium,Chennai,False
2804003,2012,25th Match,2012-04-20,KINGS XI PUNJAB vs ROYAL CHALLENGERS BANGALORE,Royal Challengers Bangalore won by 5 wkts,https://www.cricbuzz.com/cricket-scores/11206/kxip-vs-rcb-25th-match-indian-premier-league-2012,Punjab Cricket Association IS Bindra Stadium,Mohali,False
3857357,2012,26th Match,2012-04-21,CHENNAI SUPER KINGS vs RAJASTHAN ROYALS,Chennai Super Kings won by 7 wkts,https://www.cricbuzz.com/cricket-scores/11207/csk-vs-rr-26th-match-indian-premier-league-2012,MA Chidambaram Stadium,Chennai,False
4847593,2012,27th Match,2012-04-21,DELHI CAPITALS vs PUNE WARRIORS,Pune Warriors won by 20 runs,https://www.cricbuzz.com/cricket-scores/11208/dc-vs-pwi-27th-match-indian-premier-league-2012,Arun Jaitley Stadium,Delhi,False
1093476,2012,28th Match,2012-04-22,MUMBAI INDIANS vs KINGS XI PUNJAB,Kings XI Punjab won by 6 wkts,https://www.cricbuzz.com/cricket-scores/11209/mi-vs-kxip-28th-match-indian-premier-league-2012,Wankhede Stadium,Mumbai,False
3169572,2012,29th Match,2012-04-22,DECCAN CHARGERS vs KOLKATA KNIGHT RIDERS,Kolkata Knight Riders won by 5 wkts,https://www.cricbuzz.com/cricket-scores/11210/dcg-vs-kkr-29th-match-indian-premier-league-2012,Barabati Stadium,Cuttack,False
6641234,2012,30th Match,2012-04-23,RAJASTHAN ROYALS vs ROYAL CHALLENGERS BANGALORE,Royal Challengers Bangalore won by 46 runs,https://www.cricbuzz.com/cricket-scores/11211/rr-vs-rcb-30th-match-indian-premier-league-2012,Sawai Mansingh Stadium,Jaipur,False
6050593,2012,31st Match,2012-04-24,PUNE WARRIORS vs DELHI CAPITALS,Delhi Daredevils won by 8 wkts,https://www.cricbuzz.com/cricket-scores/11212/pwi-vs-dc-31st-match-indian-premier-league-2012,Maharashtra Cricket Association Stadium,Pune,False
2448870,2012,32nd Match,2012-04-24,KOLKATA KNIGHT RIDERS vs DECCAN CHARGERS,Match abandoned without a ball bowled,https://www.cricbuzz.com/cricket-scores/11213/kkr-vs-dcg-32nd-match-indian-premier-league-2012,Eden Gardens,Kolkata,False
9980979,2012,33rd Match,2012-04-25,KINGS XI PUNJAB vs MUMBAI INDIANS,Mumbai Indians won by 4 wkts,https://www.cricbuzz.com/cricket-scores/11214/kxip-vs-mi-33rd-match-indian-premier-league-2012,Punjab Cricket Association IS Bindra Stadium,Mohali,False
6146158,2012,34th Match,2012-04-25,ROYAL CHALLENGERS BANGALORE vs CHENNAI SUPER KINGS,No result (abandoned with a toss),https://www.cricbuzz.com/cricket-scores/11215/rcb-vs-csk-34th-match-indian-premier-league-2012,M.Chinnaswamy Stadium,Bengaluru,False
4251560,2012,35th Match,2012-04-26,PUNE WARRIORS vs DECCAN CHARGERS,Deccan Chargers won by 18 runs,https://www.cricbuzz.com/cricket-scores/11216/pwi-vs-dcg-35th-match-indian-premier-league-2012,Maharashtra Cricket Association Stadium,Pune,False
8108965,2012,36th Match,2012-04-27,DELHI CAPITALS vs MUMBAI INDIANS,Delhi Daredevils won by 37 runs,https://www.cricbuzz.com/cricket-scores/11217/dc-vs-mi-36th-match-indian-premier-league-2012,Arun Jaitley Stadium,Delhi,False
2894914,2012,37th Match,2012-04-28,CHENNAI SUPER KINGS vs KINGS XI PUNJAB,Kings XI Punjab won by 7 runs,https://www.cricbuzz.com/cricket-scores/11218/csk-vs-kxip-37th-match-indian-premier-league-2012,MA Chidambaram Stadium,Chennai,False
9316700,2012,38th Match,2012-04-28,KOLKATA KNIGHT RIDERS vs ROYAL CHALLENGERS BANGALORE,Kolkata Knight Riders won by 47 runs,https://www.cricbuzz.com/cricket-scores/11219/kkr-vs-rcb-38th-match-indian-premier-league-2012,Eden Gardens,Kolkata,False
3813646,2012,39th Match,2012-04-29,DELHI CAPITALS vs RAJASTHAN ROYALS,Delhi Daredevils won by 1 run,https://www.cricbuzz.com/cricket-scores/11220/dc-vs-rr-39th-match-indian-premier-league-2012,Arun Jaitley Stadium,Delhi,False
2795754,2012,40th Match,2012-04-29,MUMBAI INDIANS vs DECCAN CHARGERS,Mumbai Indians won by 5 wkts,https://www.cricbuzz.com/cricket-scores/11221/mi-vs-dcg-40th-match-indian-premier-league-2012,Wankhede Stadium,Mumbai,False
5199194,2012,41st Match,2012-04-30,CHENNAI SUPER KINGS vs KOLKATA KNIGHT RIDERS,Kolkata Knight Riders won by 5 wkts,https://www.cricbuzz.com/cricket-scores/11222/csk-vs-kkr-41st-match-indian-premier-league-2012,MA Chidambaram Stadium,Chennai,False
